,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MYO5A (4644),10.067286924588428,-0.7009878713074533,0.06950678526143957,-10.08517180978505,6.4252680119447236e-24,4.989552952723972e-22
HLA-DMA (3108),26.815235344561838,-0.7026073487225059,0.11913750987303051,-5.897448666430093,3.691650629520551e-09,2.5051735051124394e-08
SYDE1 (85360),8.522603919473895,-0.7031868849252486,0.11956565815551161,-5.8811777208691245,4.073574810381489e-09,2.7302650217199743e-08
PRR4 (11272),3.558387440889343,-0.7039733347469967,0.09088276862180691,-7.745949484400738,9.487022459159204e-15,1.687961874110448e-13
COLGALT2 (23127),2.5405375334963076,-0.7041202810213909,0.15833251567578813,-4.447098424578771,8.703796417700117e-06,3.23067216219978e-05
FERMT2 (10979),28.434654634859278,-0.7043441246345339,0.09317282719816294,-7.5595444059727015,4.0448358922949765e-14,6.52638618281863e-13
CRIM1 (51232),49.35999623942335,-0.7046731173790594,0.10592265470711387,-6.652713900794376,2.8773719208150194e-11,2.765786034129754e-10
SGCB (6443),17.556341195254657,-0.7085548629291218,0.07218371742614729,-9.815992971739915,9.608727358920357e-23,6.259172648182665e-21
SELENOM (140606),35.60148994861191,-0.7088524901657625,0.11850109511353425,-5.981822273343726,2.2065496168489518e-09,1.5535528432338937e-08
ARHGAP24 (83478),4.828145161635875,-0.7090172525267301,0.12007986133605204,-5.9045475622468855,3.5361584587945097e-09,2.4058697429623068e-08
BMERB1 (89927),13.806158912785044,-0.7091868185303818,0.1330607724152988,-5.329796345364085,9.832296012662063e-08,5.227531681065928e-07
MCOLN2 (255231),4.916717783678589,-0.7094692579288542,0.15834704922016668,-4.4804703429768615,7.447872873735086e-06,2.7961006902014742e-05
AEN (64782),23.761128092110113,-0.7095420007841879,0.03992953372149645,-17.769854407345587,1.2100439531701789e-70,1.734102988888609e-67
KLF2 (10365),4.196195645048031,-0.7095640630937473,0.1448400380914978,-4.8989497133762425,9.635029736439588e-07,4.27488344399757e-06
CHI3L2 (1117),6.519131003922599,-0.7103956640086904,0.2893202371795233,-2.455395692102553,0.014072958731702903,0.026812439140266445
NRP2 (8828),22.273159590105877,-0.7109928795071214,0.12000684023293094,-5.924602948691076,3.1305284397233528e-09,2.1512489243155596e-08
WWTR1 (25937),35.64486818680113,-0.7110311334999864,0.10477223452485805,-6.786446206139553,1.149293288906451e-11,1.2014230375544625e-10
EVI2A (2123),6.945580204864358,-0.7116197315673675,0.2029026052846761,-3.5071985919991113,0.0004528510479041865,0.0011907829723372138
PTGDS (5730),4.342774092565202,-0.7116663094797542,0.301595639488383,-2.359670420590303,0.018291177295093594,0.03392995479669989
ST6GALNAC3 (256435),1.10381186701856,-0.7125473109806053,0.2007112839892754,-3.5501108697938415,0.0003850689442187385,0.0010253761548419246
PTPRM (5797),18.510135456224994,-0.7126583551148051,0.11257270922621204,-6.330649408843276,2.441314893371428e-10,2.037315403870153e-09
MAP3K12 (7786),10.530113002055222,-0.7127129987875715,0.06386134830444648,-11.160318685879474,6.376259417266173e-29,8.817136267875786e-27
KDELR3 (11015),33.822496805196096,-0.7130154720849325,0.09927835163473794,-7.181983386551769,6.870727248971257e-13,9.140096569855098e-12
IL17RD (54756),1.7803332915811978,-0.7131079553163944,0.1524975484077039,-4.676192914327332,2.922496959793031e-06,1.1910610670676664e-05
DENND2A (27147),3.3031662935645856,-0.7133527164567238,0.17422399510447395,-4.09445734514904,4.2315830496270025e-05,0.00013680614272830203
TBC1D19 (55296),3.812139003352396,-0.7140538273195952,0.07219883521991584,-9.890101760570031,4.595605232101954e-23,3.0827711012278808e-21
BAX (581),157.70845979866675,-0.7155401385074949,0.03467703711402809,-20.634408186448937,1.347851440834261e-94,2.655941264163911e-91
ADAMTS3 (9508),1.1324783315224591,-0.7155649501249993,0.18710960082491915,-3.8243091053064804,0.00013113930621560166,0.00038361106386764605
PCDHB15 (56121),0.49027052348808264,-0.7159446658823834,0.24531232625585744,-2.9185026158679968,0.0035171692425721036,0.0076516536797162195
WIPI1 (55062),28.03642468332963,-0.7161413686325796,0.07259621930878292,-9.864719891080313,5.919944892891832e-23,3.904686664918277e-21
DYRK3 (8444),4.331440035945164,-0.7167575843018951,0.07724753071488302,-9.278711923458284,1.7153970217460053e-20,8.194399591152737e-19
MXRA7 (439921),70.05319425105591,-0.7168544376210292,0.08594170900703516,-8.341170380523241,7.355881850046813e-17,1.8769137681937042e-15
SLC6A17 (388662),1.2561928190002307,-0.7171565598036868,0.2581350129553804,-2.7782227276841747,0.005465713880252902,0.011414133534576324
TBC1D7 (51256),37.97305541530753,-0.717491938342005,0.06148215937965346,-11.66992092635327,1.815919507464558e-31,3.490994526301377e-29
KIAA1549L (25758),2.361435668510023,-0.7184325873099447,0.14977001820865024,-4.796905254488714,1.6113577025066566e-06,6.863399843911087e-06
TNS2 (23371),8.963752700816352,-0.7196122064973219,0.1020682508657122,-7.050304089604629,1.7852720628267952e-12,2.17825300297226e-11
GNG11 (2791),16.881117262245926,-0.7202335989477876,0.1618858799170097,-4.449020503313896,8.626278207855667e-06,3.2034075304743634e-05
HEG1 (57493),24.93180105715384,-0.7202748526722067,0.11305948114326905,-6.370760288201516,1.8809342941772298e-10,1.5907214706764942e-09
CYTIP (9595),5.817966665822499,-0.7210781625017084,0.31901805908725434,-2.26030515189263,0.023802318460736657,0.04294606251746053
CERS1 (10715),4.022097169483735,-0.7218798440879475,0.13306298353217266,-5.42509888870339,5.7922463222548384e-08,3.2057725450338095e-07
EPHA3 (2042),2.101789820099034,-0.724399544365417,0.2753638571733225,-2.6306994381962685,0.008520935722467144,0.017122247384190194
SPRED3 (399473),1.685939119246691,-0.7254084715934673,0.1126147346551109,-6.441505845705471,1.1829389208161037e-10,1.0348417951023894e-09
KCNE4 (23704),3.933303808415353,-0.7258331654863318,0.28742511950057964,-2.5252948202561956,0.011560126369194977,0.022500781835287025
EHD3 (30845),3.550676848819678,-0.7261537477069857,0.1101754962453288,-6.590882477988139,4.372198849418868e-11,4.092835074954812e-10
ITGAX (3687),1.7503393392149509,-0.726435388154067,0.25745860671530546,-2.8215618713316135,0.004779041790581732,0.010102831539054637
KLF9 (687),8.193404376487111,-0.7270522345524155,0.09675823846354117,-7.514111936074271,5.729854418210336e-14,9.041584088955728e-13
SNX10 (29887),14.291024686402894,-0.7282819142870249,0.09865156021234399,-7.382365901962665,1.555011248281506e-13,2.2866788542826172e-12
EVC (2121),5.155070391717329,-0.7283732468884998,0.10207000448779426,-7.136016604913544,9.607440940233197e-13,1.2444675347726879e-11
DEPP1 (11067),8.722864862302952,-0.7290367317119918,0.13331867709975373,-5.468376581373522,4.5417614036628536e-08,2.5652571396395996e-07
NEK7 (140609),28.52683748523349,-0.7292146696376789,0.057703813568586684,-12.63720063789086,1.316583939068021e-36,3.991274849128516e-34
CTSB (1508),298.44321180098893,-0.7293575689351471,0.07693384118594805,-9.480321763374583,2.5350017493968654e-21,1.3704287953695317e-19
PKDCC (91461),17.102481642299136,-0.7302062693717544,0.14093503954318157,-5.181154890498497,2.2051627818178983e-07,1.1014634376608792e-06
CCNG1 (900),86.771230551257,-0.730675367878985,0.04567866726354769,-15.995987003370297,1.3628120137171776e-57,1.3427105365148491e-54
COLEC11 (78989),0.9689118677907226,-0.733032705482575,0.27405801739961255,-2.674735490090469,0.007478823109134621,0.015202600579290544
EFHB (151651),0.2980524603790546,-0.7331519411577239,0.2992038193645137,-2.4503428556322686,0.014272024484952482,0.02715560579128436
CNRIP1 (25927),10.851338826381243,-0.733361881675818,0.1784543242980062,-4.109521495546138,3.964798094473401e-05,0.00012918784034989395
PEAR1 (375033),2.7010109454362006,-0.7344981820993534,0.17669396940731955,-4.156894457479582,3.22602932795775e-05,0.00010719883289613402
CD63 (967),736.1845641938397,-0.7349732997400606,0.0566379057553867,-12.976703321523486,1.6586751726344138e-38,6.080780330560209e-36
DSTYK (25778),6.292456362578184,-0.7359132911179327,0.05454087663319345,-13.492876105883079,1.7224772224357297e-41,7.338684036345093e-39
CALU (813),266.90561309609024,-0.7367007547383501,0.0679528569343725,-10.84135072422107,2.1921032970774796e-27,2.468308312509242e-25
RDH5 (5959),3.676667911268377,-0.7372900310768277,0.09530225460811047,-7.7363335642857125,1.0232478432077411e-14,1.8083496637137703e-13
ABCC9 (10060),0.9333896980650794,-0.7373458081872835,0.3218339186690389,-2.291075506387319,0.02195904699931737,0.03994103731842931
CAVIN3 (112464),27.03343475293712,-0.7376710295961533,0.16709233707586224,-4.414750804887242,1.0112641244482471e-05,3.706479343827521e-05
C1R (715),46.918014579297456,-0.7379207244159385,0.13607062821906438,-5.423071342243946,5.858359693260513e-08,3.236985005417411e-07
BAMBI (25805),24.73674910478233,-0.738246768013659,0.12226687468437109,-6.037994918242776,1.5604097838036408e-09,1.1293985230431861e-08
GJA1 (2697),52.1644709726634,-0.739209723656051,0.18451521432893958,-4.00622640438877,6.169651418120251e-05,0.0001929347053268154
PDLIM3 (27295),5.385756024833821,-0.7396586057285441,0.1798065626534821,-4.113635202258954,3.8947675451215405e-05,0.00012711618132773493
CYTH4 (27128),2.384316896984953,-0.7404361822645705,0.29942454560359555,-2.4728640091010607,0.013403513583127106,0.025670390976116595
C19orf38 (255809),1.1223414945778407,-0.7416694659857291,0.2764868893851859,-2.6824760755743364,0.007307937872421629,0.01488402230243599
PRKD1 (5587),3.9050945600303213,-0.7451907680439308,0.12426462220850344,-5.996805484939842,2.012368633559611e-09,1.4276768289574125e-08
FAM114A1 (92689),28.38960012329082,-0.7459369531915448,0.0932568979106433,-7.998732210739898,1.2570677253220467e-15,2.6177563569321984e-14
SNED1 (25992),2.3165317999706643,-0.7464848469039211,0.17147548295616055,-4.353303656212868,1.341011999705822e-05,4.808851947989667e-05
HSPB8 (26353),16.274255751317636,-0.7464884181385439,0.15218437907891427,-4.905157958107231,9.335218344787457e-07,4.150038973131119e-06
VEGFC (7424),10.93585067489804,-0.7468451160424147,0.16423433864425904,-4.547435829848738,5.430346983378214e-06,2.1012270458020168e-05
SPRY2 (10253),23.962989158699113,-0.7470668690147432,0.09039417035652987,-8.264546995322656,1.4022621403431063e-16,3.411305614254433e-15
PCDHGA4 (56111),0.5679545622147087,-0.7482073161761919,0.20607540813398342,-3.6307452837348366,0.00028260398495135976,0.0007695576470501357
FKBP7 (51661),15.605972210677448,-0.7491962300296546,0.07949226257523122,-9.424769226069238,4.310524028628851e-21,2.2426105870397756e-19
HOPX (84525),5.490753333092531,-0.7499826741689722,0.25692593738337066,-2.9190617413215447,0.003510866795921865,0.007642267905400757
FKBP10 (60681),108.15620635149769,-0.7508681998827098,0.10896915557990318,-6.8906489720582,5.553843112651653e-12,6.178601469854669e-11
CADM4 (199731),17.235590957152937,-0.7518892770698912,0.10635223151199086,-7.06980254556406,1.551543082312051e-12,1.9213295482770755e-11
MRAS (22808),9.906176675660651,-0.7526128777014649,0.1118688841330898,-6.72763372526435,1.724443320542534e-11,1.738115377559623e-10
GAL3ST4 (79690),1.9713742642528351,-0.7526195709992007,0.12804827215444714,-5.877623792466474,4.1619745571319e-09,2.7847778827940266e-08
TNFRSF10B (8795),56.0714226439892,-0.7533090325704481,0.05829081074557504,-12.923289673538006,3.326107088335141e-38,1.1651722697892259e-35
ENPEP (2028),0.8202527008639534,-0.7547024558120057,0.29141907772371883,-2.5897496543706198,0.009604575123901511,0.019083252111568368
HHAT (55733),3.4116349465721902,-0.756007100175241,0.08307125700301222,-9.100706158182097,8.97463871917559e-20,3.77269879384224e-18
DGKI (9162),1.6374588955333313,-0.7563262430708668,0.22001512069024418,-3.437610291047617,0.0005868716644201274,0.0015072409445941492
GIPC3 (126326),0.5972387731778556,-0.7566499254522682,0.26972657621325336,-2.8052479517407276,0.005027788641774638,0.01057479121400072
MFSD12 (126321),76.33604208735812,-0.7570346273898098,0.07047317228171641,-10.74216759199607,6.451168066553942e-27,6.965494068572353e-25
CERCAM (51148),29.86587821189761,-0.7576772617985685,0.08561054747103428,-8.85027936604334,8.73004885228109e-19,3.065044323103766e-17
ENOX1 (55068),1.3974257824438954,-0.7596910036913661,0.14693310823359954,-5.170318744524086,2.3369504507711656e-07,1.1614024875774482e-06
LXN (56925),16.928331602419924,-0.7598407438263972,0.1553169884733224,-4.892193386539356,9.971839056701518e-07,4.4094269534317745e-06
LARGE1 (9215),5.0055413067792625,-0.7609726205750924,0.108260658406977,-7.029078076676934,2.0790262460467335e-12,2.4999061588619913e-11
CFH (3075),18.442995237998506,-0.7612826947838736,0.17623044451002812,-4.319813735364856,1.5616095255605793e-05,5.530715021554026e-05
SLIT2 (9353),4.324359439295233,-0.762140924262958,0.1695966076237722,-4.493845336539204,6.994843984438705e-06,2.6430182303617392e-05
PLEKHO2 (80301),7.438484499230774,-0.762416628057212,0.06904397820178737,-11.042478256814508,2.383665521294737e-28,2.982230418864304e-26
PAPSS2 (9060),17.68840274354708,-0.7640879172031583,0.1282461501335616,-5.957979373317647,2.55375739708245e-09,1.778155106343098e-08
IL24 (11009),3.518031781469945,-0.7647057162559514,0.33730330855352914,-2.267115966147111,0.023383142481095392,0.04224293583222413
TGFB1I1 (7041),21.120655538620827,-0.7648769409292399,0.11951361784957354,-6.399914542725636,1.554639391398207e-10,1.334095556124188e-09
AHRR (57491),5.379944627691384,-0.7663388053160178,0.12282746822015687,-6.239148428447832,4.3995938199179247e-10,3.5169978183157287e-09
TTYH2 (94015),4.519468645289664,-0.7671916497906035,0.1298581272663501,-5.907921713802541,3.4645057714777814e-09,2.3642627264751406e-08
GGT5 (2687),3.4968736314699846,-0.7677180501259502,0.2792952047404726,-2.7487691771841596,0.005981949519804734,0.012401295664150689
ST8SIA4 (7903),2.0137165726917834,-0.7681124492985342,0.18574217271860216,-4.135369141300065,3.543845119907337e-05,0.00011658008028009029
CTSO (1519),5.0878701879719745,-0.7692968657325103,0.09488250001620704,-8.107889922810902,5.150636512738425e-16,1.1549734564268638e-14
OLFM2 (93145),9.660241318544973,-0.7708712124017159,0.16805848151782896,-4.586922394154417,4.49827794194534e-06,1.7670284943141373e-05
NCKAP5 (344148),1.3393018089336193,-0.7719994156862259,0.1812754662140727,-4.258708758605826,2.0561114747404953e-05,7.100228102477364e-05
CPEB2 (132864),4.225113583053759,-0.7723566382257446,0.08262906115907973,-9.347275975201782,8.993405276818055e-21,4.543975666146148e-19
EFEMP1 (2202),104.05094541879218,-0.7725366891537379,0.1860340553679725,-4.152662734925991,3.286288981706714e-05,0.00010900812500315569
SGK1 (6446),47.25927778631027,-0.7727097618621276,0.10522610687597113,-7.343327476449473,2.0834791087274605e-13,2.993980371009999e-12
FILIP1L (11259),7.8216937911263456,-0.7730597251545239,0.16495641849111353,-4.686448288741004,2.77987015392233e-06,1.1394142773383153e-05
BBC3 (27113),8.196468992327876,-0.7742890142739507,0.06808596911449001,-11.372225795478426,5.750227242883157e-30,9.442352318417719e-28
CABP1 (9478),0.4596234570571345,-0.775209957168093,0.29631443345859826,-2.616173461818245,0.008892137117782771,0.017779762750472806
RBM24 (221662),3.312063439753376,-0.7753021087001191,0.17944648245753225,-4.320519957161054,1.556619765833484e-05,5.518001796401853e-05
ADAMTS10 (81794),4.171850138671624,-0.775882885632523,0.18328763817717772,-4.23314356248349,2.3044729346827458e-05,7.876780429821944e-05
TLL2 (7093),0.6000156392070666,-0.7781515724556805,0.2774829310370817,-2.804322303888636,0.005042247293329317,0.010600958433187964
PSG1 (5669),2.5060664515455664,-0.7781859683872643,0.3389398827570508,-2.2959409853371,0.021679255900134604,0.0394723712184941
NME5 (8382),0.7569535895215443,-0.7784816645151353,0.17244690944520427,-4.514326565895929,6.351827748330981e-06,2.4180201068507505e-05
KCNMA1 (3778),15.229435376843192,-0.7789107168251724,0.1594965990473677,-4.883556900130826,1.0418906546145642e-06,4.58653009755487e-06
PRDM1 (639),2.5911884605503284,-0.7797319195448725,0.18055181192857392,-4.318604788376942,1.5701866660905815e-05,5.5573467903574154e-05
AC055839.2 (728392),7.542542689422719,-0.7809718719413654,0.1412243865002179,-5.530007184277344,3.2021767311911044e-08,1.8504074043437158e-07
CHRNA7 (1139),1.337726659426685,-0.7815387551859009,0.18460988454536362,-4.233461047389669,2.3012205613712538e-05,7.867369535774549e-05
STOM (2040),42.406052418438996,-0.7820701629717367,0.09299862214865623,-8.409481182652524,4.118282898473483e-17,1.1040920342097959e-15
UGT2B7 (7364),2.8380917815131714,-0.783346357961379,0.3287515806158384,-2.3827911534112314,0.017181938927370483,0.032072952664424906
BATF3 (55509),4.443365765381139,-0.7833624987942708,0.1395492045889726,-5.613521776075915,1.982496398607448e-08,1.1824469628319262e-07
TBX15 (6913),1.7381058415112653,-0.783849648898165,0.24055671489829764,-3.2584816816672952,0.001120101074993718,0.0027148329253076525
RHOQ (23433),25.27658319438806,-0.7840362237188626,0.05660663924841831,-13.850605408282915,1.2614440843802064e-43,5.681544156048449e-41
KIF6 (221458),0.7374456936261687,-0.7841149554215884,0.22563778395696965,-3.475104841355486,0.0005106537306545756,0.0013290317665574922
